date,location,cases,cases_minmax,RAINFALL_minmax,TMAX_minmax,TMIN_minmax,RH_minmax,WIND_SPEED_minmax,WIND_DIR_X,WIND_DIR_Y,state
2016-11-20,MANILA CITY,94,0.3916666666666666,0.0801641586867305,0.495085995085995,0.5017241379310344,0.720835594139989,0.2595936794582392,-0.6645785367060341,0.7472184209116278,High
2016-11-27,MANILA CITY,67,0.2791666666666667,0.0574555403556771,0.4250614250614253,0.4103448275862073,0.593054801953337,0.1941309255079006,0.0425731627883795,0.9990933518997082,Medium
2016-12-04,MANILA CITY,53,0.2208333333333333,0.0207934336525307,0.5368550368550372,0.4931034482758619,0.4688008681497556,0.2595936794582392,0.2290305007030474,0.973419246649516,Medium
2016-12-11,MANILA CITY,47,0.1958333333333333,0.0697674418604651,0.4029484029484032,0.5362068965517239,0.5968529571351059,0.2257336343115124,-1.8369701987210294e-16,-1.0,Medium
2016-12-18,MANILA CITY,31,0.1291666666666666,0.093296853625171,0.1572481572481574,0.379310344827586,0.736299511665762,0.1625282167042889,0.9543446553069652,0.2987076813324859,Low
2016-12-25,MANILA CITY,38,0.1583333333333333,0.0158686730506155,0.4717444717444719,0.4413793103448279,0.3255561584373306,0.3544018058690744,0.8286469802625588,0.5597715445623711,Medium
2017-01-01,MANILA CITY,33,0.1375,0.1036935704514363,0.4742014742014747,0.4086206896551725,0.5230602278893106,0.3227990970654626,0.8214479214839504,0.5702835367514109,Low
2017-01-08,MANILA CITY,54,0.225,0.0186046511627906,0.3538083538083538,0.3068965517241381,0.3564839934888766,0.2595936794582392,0.5617946380299087,0.8272767279942328,Medium
2017-01-15,MANILA CITY,59,0.2458333333333333,0.0571819425444596,0.203931203931204,0.3224137931034484,0.6123168746608789,0.0654627539503386,0.8892567618315695,-0.4574083640870937,Medium
2017-01-22,MANILA CITY,47,0.1958333333333333,0.0383036935704514,0.2714987714987717,0.1965517241379311,0.3217580032555617,0.1941309255079006,-0.3433318679216152,0.9392141547429184,Medium
2017-01-29,MANILA CITY,46,0.1916666666666666,0.0300957592339261,0.1597051597051598,0.1793103448275866,0.593054801953337,0.291196388261851,0.7411562068009023,0.6713326128831357,Medium
2017-02-05,MANILA CITY,34,0.1416666666666666,0.0426812585499316,0.2211302211302213,0.3379310344827587,0.6239826370048834,0.1941309255079006,-0.4385280092655594,-0.898717522411567,Low
2017-02-12,MANILA CITY,43,0.1791666666666666,0.0082079343365253,0.2063882063882064,0.2189655172413792,0.3681497558328811,0.2257336343115124,-0.3420201433256685,-0.9396926207859084,Medium
2017-02-19,MANILA CITY,34,0.1416666666666666,0.067578659370725,0.0,0.0,0.4921323928377643,0.2595936794582392,-0.0807208255118181,0.9967367497632916,Low
2017-02-26,MANILA CITY,44,0.1833333333333333,0.0082079343365253,0.4668304668304671,0.4155172413793103,0.4302767227346718,0.291196388261851,-0.5568756164881881,0.8305958991958126,Medium
