date,location,cases,cases_minmax,RAINFALL_minmax,TMAX_minmax,TMIN_minmax,RH_minmax,WIND_SPEED_minmax,WIND_DIR_X,WIND_DIR_Y
2016-08-07,MANILA CITY,89,0.37083333333333335,0.19370725034199726,0.5737100737100737,0.5482758620689654,0.7400976668475309,0.5801354401805869,-0.7058715706786811,-0.7083398377245287
2016-08-14,MANILA CITY,57,0.2375,0.99890560875513,0.10810810810810803,0.39310344827586224,0.9883342376559955,0.6139954853273136,-0.779665947074937,-0.626195665085396
2016-08-21,MANILA CITY,76,0.31666666666666665,0.17209302325581394,0.4717444717444719,0.6103448275862073,0.8990775908844272,0.6455981941309255,-0.6632733829897569,-0.7483771906046598
2016-08-28,MANILA CITY,107,0.44583333333333336,0.5510259917920657,0.46191646191646185,0.556896551724138,0.8719479110146497,0.6772009029345372,-0.5974852016253368,-0.8018799372965573
2016-09-11,MANILA CITY,97,0.4041666666666667,0.07387140902872777,0.660933660933661,0.6379310344827585,0.6085187194791101,0.32279909706546267,-0.4560109591016239,-0.889974159837923
2016-09-25,MANILA CITY,119,0.49583333333333335,0.11874145006839945,0.42997542997543015,0.5051724137931033,0.7867607162235486,0.22573363431151244,-0.19988099444034513,-0.9798201814932874
2016-10-09,MANILA CITY,79,0.32916666666666666,0.11108071135430916,0.40294840294840323,0.5517241379310343,0.7634291915355396,0.3882618510158013,-0.4241994227453898,-0.9055687990111397
2016-10-23,MANILA CITY,98,0.4083333333333333,0.028454172366621067,0.6056511056511054,0.7310344827586209,0.5968529571351059,0.4514672686230248,-0.8694087071436382,-0.4940936145537884
2016-11-06,MANILA CITY,97,0.4041666666666667,0.08207934336525308,0.5245700245700247,0.43103448275862066,0.7788931090613129,0.32279909706546267,-0.20603340022132352,0.9785449596177173
2016-11-20,MANILA CITY,94,0.39166666666666666,0.0801641586867305,0.495085995085995,0.5017241379310344,0.720835594139989,0.25959367945823925,-0.6645785367060341,0.7472184209116278
2016-11-27,MANILA CITY,67,0.2791666666666667,0.057455540355677154,0.4250614250614253,0.4103448275862073,0.593054801953337,0.19413092550790068,0.042573162788379595,0.9990933518997082
2016-12-04,MANILA CITY,53,0.22083333333333333,0.02079343365253078,0.5368550368550372,0.4931034482758619,0.4688008681497556,0.25959367945823925,0.22903050070304742,0.9734192466495161
2016-12-11,MANILA CITY,47,0.19583333333333333,0.06976744186046512,0.40294840294840323,0.5362068965517239,0.5968529571351059,0.22573363431151244,-1.8369701987210297e-16,-1.0
2016-12-18,MANILA CITY,31,0.12916666666666668,0.093296853625171,0.15724815724815744,0.379310344827586,0.736299511665762,0.16252821670428896,0.9543446553069651,0.2987076813324859
2016-12-25,MANILA CITY,38,0.15833333333333333,0.015868673050615595,0.4717444717444719,0.4413793103448279,0.3255561584373306,0.35440180586907444,0.8286469802625588,0.5597715445623711
2017-01-01,MANILA CITY,33,0.1375,0.10369357045143639,0.47420147420147474,0.4086206896551725,0.5230602278893106,0.32279909706546267,0.8214479214839504,0.5702835367514109
2016-09-04,MANILA CITY,1,0.004166666666666667,0.23392612859097128,0.540540540540541,0.6258620689655177,0.7129679869777533,0.4853273137697517,-0.48999115164423684,-0.8717274065385088
2016-09-18,MANILA CITY,0,0.0,0.14610123119015048,0.5073710073710075,0.6568965517241382,0.6587086272381983,0.41986455981941306,-0.9848985399859495,0.17313250975349814
2016-10-02,MANILA CITY,0,0.0,0.35704514363885087,0.3562653562653562,0.5224137931034484,0.8100922409115573,0.5169300225733634,-0.1175373974578376,-0.9930684569549263
2016-10-16,MANILA CITY,0,0.0,0.3099863201094391,0.409090909090909,0.45344827586206937,0.7829625610417797,0.3882618510158013,-0.38155441526303574,-0.924346378904187
2016-10-30,MANILA CITY,0,0.0,0.016689466484268126,0.685503685503686,0.6396551724137932,0.45740640260444937,0.32279909706546267,0.4276734216886819,0.9039333185479418
2017-01-08,MANILA CITY,54,0.225,0.018604651162790697,0.3538083538083538,0.3068965517241381,0.3564839934888766,0.25959367945823925,0.5617946380299087,0.8272767279942328
2017-01-15,MANILA CITY,59,0.24583333333333332,0.057181942544459644,0.20393120393120404,0.3224137931034484,0.6123168746608789,0.0654627539503386,0.8892567618315695,-0.45740836408709373
2017-01-22,MANILA CITY,47,0.19583333333333333,0.038303693570451436,0.2714987714987717,0.19655172413793112,0.3217580032555617,0.19413092550790068,-0.3433318679216152,0.9392141547429184
2017-01-29,MANILA CITY,46,0.19166666666666668,0.030095759233926128,0.15970515970515986,0.17931034482758665,0.593054801953337,0.291196388261851,0.7411562068009023,0.6713326128831357
2017-02-05,MANILA CITY,34,0.14166666666666666,0.0426812585499316,0.2211302211302213,0.33793103448275874,0.6239826370048834,0.19413092550790068,-0.4385280092655594,-0.898717522411567
2017-02-12,MANILA CITY,43,0.17916666666666667,0.008207934336525308,0.20638820638820643,0.21896551724137922,0.3681497558328811,0.22573363431151244,-0.34202014332566855,-0.9396926207859084
2017-02-19,MANILA CITY,34,0.14166666666666666,0.06757865937072503,0.0,0.0,0.4921323928377643,0.25959367945823925,-0.08072082551181814,0.9967367497632916
2017-02-26,MANILA CITY,44,0.18333333333333332,0.008207934336525308,0.4668304668304671,0.41551724137931034,0.4302767227346718,0.291196388261851,-0.5568756164881881,0.8305958991958126
2017-03-05,MANILA CITY,31,0.12916666666666668,0.014500683994528044,0.3280098280098279,0.3413793103448276,0.48833423765599576,0.22573363431151244,0.9617413095492113,0.27395921869243245
2017-03-12,MANILA CITY,28,0.11666666666666667,0.008207934336525308,0.4643734643734643,0.33275862068965506,0.24036896364622892,0.25959367945823925,-0.45399049973954697,-0.8910065241883678
2017-03-19,MANILA CITY,7,0.029166666666666667,0.00984952120383037,0.5196560196560199,0.4879310344827589,0.2558328811720021,0.35440180586907444,-0.8073724359982184,0.5900421591634811
2017-03-26,MANILA CITY,16,0.06666666666666667,0.012311901504787962,0.7002457002457004,0.6034482758620688,0.3448182311448725,0.35440180586907444,-0.9363662190354898,-0.3510246484923547
2017-04-02,MANILA CITY,14,0.058333333333333334,0.006566347469220246,0.5233415233415237,0.5586206896551726,0.27509495387954397,0.3882618510158013,-0.3010386911959204,0.9536119265209759
2017-04-09,MANILA CITY,28,0.11666666666666667,0.008207934336525308,0.5356265356265362,0.527586206896552,0.29842647856755306,0.32279909706546267,-0.0310618635640874,0.9995174638954168
2017-04-16,MANILA CITY,25,0.10416666666666667,0.018057455540355677,0.7051597051597053,0.7068965517241381,0.3100922409115572,0.41986455981941306,-0.5597715445623708,-0.828646980262559
2017-04-23,MANILA CITY,22,0.09166666666666666,0.18440492476060194,0.7014742014742014,0.6051724137931036,0.5230602278893106,0.41986455981941306,-0.953611926520976,-0.30103869119592036
2017-04-30,MANILA CITY,20,0.08333333333333333,0.058002735978112174,0.7788697788697792,0.7465517241379312,0.41074335322843164,0.32279909706546267,-0.8445149128946744,-0.535532036295216
2017-05-07,MANILA CITY,14,0.058333333333333334,0.014227086183310533,0.8353808353808357,0.7706896551724142,0.3255561584373306,0.32279909706546267,-0.6615736631873262,-0.7498801825471201
2017-05-14,MANILA CITY,16,0.06666666666666667,0.008207934336525308,0.9336609336609337,0.863793103448276,0.10472056429734125,0.4514672686230248,-0.6614427743298384,0.7499956375118767
2017-05-21,MANILA CITY,19,0.07916666666666666,0.006292749658002736,0.7223587223587224,0.9258620689655173,0.5271296798697774,0.41986455981941306,-0.5994427783489822,-0.8004176131778042
2017-05-28,MANILA CITY,11,0.04583333333333333,0.1493844049247606,0.6351351351351351,0.7120689655172417,0.6744438415626696,0.4514672686230248,-0.4094453926960059,-0.9123346263296234
2017-06-04,MANILA CITY,16,0.06666666666666667,0.24815321477428182,0.7420147420147426,0.7344827586206898,0.5889853499728702,0.4853273137697517,-0.22495105434386525,-0.9743700647852351
2017-06-11,MANILA CITY,16,0.06666666666666667,0.2320109439124487,0.6031941031941034,0.7034482758620692,0.6975040694519804,0.19413092550790068,-0.9992960355983396,0.03751577318198474
2017-06-18,MANILA CITY,24,0.1,0.013953488372093023,0.7899262899262898,0.8448275862068968,0.4533369506239826,0.25959367945823925,-0.7545950648270361,-0.6561907406682003
2017-06-25,MANILA CITY,36,0.15,0.11545827633378934,0.6707616707616707,0.6603448275862072,0.5968529571351059,0.22573363431151244,-0.38655000131448597,-0.9222684514195262
2017-07-02,MANILA CITY,37,0.15416666666666667,0.21532147742818059,0.5933660933660938,0.5586206896551726,0.6820401519262069,0.16252821670428896,-0.11250954222784787,-0.9936506442949051
2017-07-09,MANILA CITY,57,0.2375,0.11518467852257182,0.5663390663390669,0.5982758620689659,0.6356483993488876,0.0654627539503386,-0.6223780362659727,-0.7827167942325702
2017-07-16,MANILA CITY,68,0.2833333333333333,0.16333789329685364,0.4803439803439805,0.5482758620689654,0.7441671188279977,0.22573363431151244,-0.9987717903683445,-0.04954705606200792
2017-07-23,MANILA CITY,62,0.25833333333333336,0.07606019151846785,0.43366093366093394,0.5862068965517244,0.662778079218665,0.25959367945823925,-0.7637960286346424,-0.6454576877239504
2017-07-30,MANILA CITY,84,0.35,0.6095759233926129,0.2506142506142506,0.5172413793103448,0.8255561584373303,1.0,-0.6632733829897569,-0.7483771906046598
2017-08-06,MANILA CITY,78,0.325,0.32995896032831734,0.3906633906633908,0.6793103448275863,0.7750949538795441,0.7426636568848758,-0.6632733829897569,-0.7483771906046598
2017-08-13,MANILA CITY,104,0.43333333333333335,0.015595075239398085,0.5933660933660938,0.7431034482758624,0.5813890396093325,0.41986455981941306,-0.057041288539892473,-0.9983718202161501
2017-08-20,MANILA CITY,89,0.37083333333333335,0.5288645690834474,0.6240786240786246,0.6793103448275863,0.5463917525773193,0.291196388261851,-0.3293610759468213,-0.9442040466187127
2017-08-27,MANILA CITY,121,0.5041666666666667,0.24651162790697673,0.3685503685503687,0.46206896551724125,0.7441671188279977,0.4514672686230248,-0.5804187404125258,-0.814318172324514
2017-09-03,MANILA CITY,101,0.42083333333333334,0.19589603283173734,0.45823095823095844,0.6103448275862073,0.7091698317959845,0.6772009029345372,-0.6044600849579077,-0.7966354283439062
2017-09-10,MANILA CITY,98,0.4083333333333333,0.18057455540355677,0.5614250614250612,0.6396551724137932,0.5501899077590882,0.32279909706546267,-0.25156263237634435,-0.9678410210318037
2017-09-17,MANILA CITY,77,0.32083333333333336,0.7419972640218878,0.492628992628993,0.6051724137931036,0.6820401519262069,0.3882618510158013,-0.9185843968125541,-0.3952248802043164
2017-09-24,MANILA CITY,106,0.44166666666666665,0.24596443228454173,0.5700245700245699,0.5931034482758623,0.6161150298426478,0.291196388261851,-0.7083398377245289,-0.705871570678681
2017-10-01,MANILA CITY,127,0.5291666666666667,0.2503419972640219,0.2960687960687962,0.5586206896551726,0.7867607162235486,0.19413092550790068,0.7623295668296173,-0.647189023035286
2017-10-08,MANILA CITY,96,0.4,0.1283173734610123,0.398034398034398,0.574137931034483,0.6937059142702114,0.16252821670428896,-0.23106872139541773,-0.972937431694704
2017-10-15,MANILA CITY,87,0.3625,0.3625170998632011,0.34766584766584757,0.5637931034482757,0.8214867064568635,0.3882618510158013,-0.6195050554104529,-0.784992666412172
2017-10-22,MANILA CITY,89,0.37083333333333335,0.02216142270861833,0.4631449631449633,0.6672413793103449,0.6315789473684208,0.32279909706546267,0.6598705375823847,-0.7513793140822648
2017-10-29,MANILA CITY,93,0.3875,0.1337893296853625,0.455773955773956,0.5017241379310344,0.5271296798697774,0.22573363431151244,-0.6728834132812869,-0.7397485465554663
2017-11-05,MANILA CITY,57,0.2375,0.18084815321477427,0.1228501228501229,0.33793103448275874,0.848616386326641,0.19413092550790068,0.9792228106217657,0.20278729535651246
2017-11-12,MANILA CITY,59,0.24583333333333332,0.22517099863201093,0.5171990171990171,0.5413793103448277,0.554259359739555,0.35440180586907444,0.3660140110079717,0.9306093400271976
2017-11-19,MANILA CITY,63,0.2625,0.024076607387140906,0.4680589680589681,0.6396551724137932,0.5230602278893106,0.16252821670428896,-0.014311211306291994,-0.999897589371505
2017-11-26,MANILA CITY,57,0.2375,0.09712722298221614,0.515970515970516,0.5413793103448277,0.4921323928377643,0.25959367945823925,0.954083620325553,0.2995403903090299
2017-12-03,MANILA CITY,63,0.2625,0.09411764705882353,0.5491400491400497,0.5706896551724141,0.4612045577862182,0.291196388261851,0.7355061211948004,0.6775180777551102
2017-12-10,MANILA CITY,53,0.22083333333333333,0.08125854993160055,0.33906633906633893,0.527586206896552,0.6239826370048834,0.25959367945823925,0.992524866311091,0.12204257353133313
2017-12-17,MANILA CITY,65,0.2708333333333333,0.018331053351573187,0.16093366093366085,0.31034482758620696,0.44574064026044485,0.35440180586907444,0.9968898856070358,0.07880708073765354
2017-12-24,MANILA CITY,36,0.15,0.07934336525307797,0.20884520884520882,0.3689655172413794,0.6782419967444385,0.32279909706546267,0.9114750855583839,0.41135528245828673
2017-12-31,MANILA CITY,49,0.20416666666666666,0.019151846785225718,0.28624078624078614,0.33275862068965506,0.5037981551817687,0.19413092550790068,0.5697099189888188,0.8218458542851899
2018-01-07,MANILA CITY,69,0.2875,0.005471956224350205,0.29115479115479137,0.44482758620689683,0.3760173629951168,0.25959367945823925,-0.8977971010607902,-0.44040931566764263
2018-01-14,MANILA CITY,52,0.21666666666666667,0.005471956224350205,0.3280098280098279,0.35000000000000014,0.3526858383071081,0.35440180586907444,0.9337054636307534,-0.35804204667340395
2018-01-21,MANILA CITY,79,0.32916666666666666,0.030095759233926128,0.253071253071253,0.3413793103448276,0.5037981551817687,0.16252821670428896,0.9228072778591085,-0.38526189524823506
2018-01-28,MANILA CITY,73,0.30416666666666664,0.0347469220246238,0.205159705159705,0.3913793103448275,0.6006511123168744,0.19413092550790068,-0.008028428310396156,-0.9999677716500991
2018-02-04,MANILA CITY,67,0.2791666666666667,0.008755129958960328,0.253071253071253,0.3413793103448276,0.41454150841020054,0.291196388261851,0.9494254776419039,-0.3139924559674049
2018-02-11,MANILA CITY,84,0.35,0.0027359781121751026,0.12407862407862388,0.25344827586206936,0.4688008681497556,0.35440180586907444,0.5984644366287003,-0.8011493731450411
2018-02-18,MANILA CITY,67,0.2791666666666667,0.008207934336525308,0.38452088452088456,0.5482758620689654,0.3448182311448725,0.35440180586907444,-0.814318172324514,-0.5804187404125261
2018-02-25,MANILA CITY,72,0.3,0.012311901504787962,0.5479115479115478,0.6,0.17037438958220294,0.291196388261851,-0.2905351936977566,0.9568643065884562
2018-03-04,MANILA CITY,63,0.2625,0.005471956224350205,0.5577395577395583,0.7068965517241381,0.3526858383071081,0.291196388261851,-0.9999188357864599,-0.012740558835888186
2018-03-11,MANILA CITY,29,0.12083333333333333,0.05170998632010944,0.38574938574938594,0.5189655172413795,0.31768855127509493,0.25959367945823925,-0.9663760793213293,0.25713279315469656
2018-03-18,MANILA CITY,41,0.17083333333333334,0.008207934336525308,0.48402948402948437,0.5224137931034484,0.22083559413998913,0.35440180586907444,-0.30735661779980733,-0.951594403879438
2018-03-25,MANILA CITY,24,0.1,0.0106703146374829,0.36363636363636387,0.47241379310344855,0.2441671188279978,0.32279909706546267,-0.7262148132107445,-0.6874678502106724
2018-04-01,MANILA CITY,29,0.12083333333333333,0.04240766073871409,0.3452088452088452,0.374137931034483,0.3372219207813347,0.19413092550790068,-0.06906002571440524,-0.9976125063612252
2018-04-08,MANILA CITY,30,0.125,0.006839945280437756,0.4017199017199018,0.5810344827586208,0.26749864351600666,0.19413092550790068,0.9895257890689695,-0.14435620100097332
2018-04-15,MANILA CITY,20,0.08333333333333333,0.023529411764705882,0.658476658476659,0.8051724137931037,0.26342919153553984,0.22573363431151244,0.12654523649167662,-0.9919608374937318
2018-04-22,MANILA CITY,24,0.1,0.005471956224350205,0.6547911547911552,0.8120689655172414,0.147314161692892,0.16252821670428896,-0.5645348975827962,0.8254092011912527
2018-04-29,MANILA CITY,27,0.1125,0.01094391244870041,0.7739557739557743,0.936206896551724,0.224633749321758,0.09706546275395037,-0.9351352096860116,0.35429103799771605
2018-05-06,MANILA CITY,24,0.1,0.026265389876880985,0.7285012285012283,0.9137931034482759,0.22870320130222457,0.0654627539503386,-0.9663760793213293,-0.25713279315469634
2018-05-13,MANILA CITY,9,0.0375,0.09439124487004104,0.7911547911547916,0.7465517241379312,0.3372219207813347,0.16252821670428896,-0.3503708560618166,-0.936611052263697
2018-05-20,MANILA CITY,18,0.075,0.008481532147742818,0.8181818181818185,0.9327586206896551,0.27509495387954397,0.0654627539503386,-0.568418264219303,0.8227397382537899
2018-05-27,MANILA CITY,26,0.10833333333333334,0.025444596443228457,0.8353808353808357,0.8913793103448278,0.31768855127509493,0.0654627539503386,-0.8910857469070923,-0.4538349828506275
2018-06-03,MANILA CITY,15,0.0625,0.07496580027359781,0.8206388206388204,0.8379310344827584,0.3990775908844275,0.0,-0.9819917011209967,-0.18892405598412074
2018-06-10,MANILA CITY,30,0.125,0.6774281805745553,0.38574938574938594,0.5689655172413793,0.8952794357026588,0.3882618510158013,-0.7967409143967131,-0.6043210366405338
2018-06-17,MANILA CITY,10,0.041666666666666664,0.5129958960328317,0.1719901719901719,0.4586206896551724,0.9728703201302225,0.4853273137697517,-0.6632733829897569,-0.7483771906046598
2018-06-24,MANILA CITY,24,0.1,0.3545827633378933,0.4963144963144968,0.5241379310344831,0.8060227889310905,0.35440180586907444,-0.47639166606143,-0.8792331775514474
2018-07-01,MANILA CITY,29,0.12083333333333333,0.14774281805745554,0.3759213759213759,0.6137931034482762,0.7517634291915354,0.291196388261851,-0.6044600849579077,-0.7966354283439062
2018-07-08,MANILA CITY,26,0.10833333333333334,0.2894664842681258,0.398034398034398,0.6206896551724139,0.833152468800868,0.22573363431151244,-0.5804187404125258,-0.814318172324514
2018-07-15,MANILA CITY,38,0.15833333333333333,0.3034199726402189,0.28746928746928757,0.47931034482758633,0.9224091155724363,0.22573363431151244,-0.8259015364714787,-0.5638143773034268
2018-07-22,MANILA CITY,47,0.19583333333333333,1.0,0.11425061425061425,0.379310344827586,1.0,0.22573363431151244,-0.6873410913449085,-0.7263347879241295
2018-07-29,MANILA CITY,53,0.22083333333333333,0.14445964432284542,0.15110565110565122,0.489655172413793,0.9457406402604449,0.19413092550790068,-0.7509184544724025,-0.6603949384518164
2018-08-05,MANILA CITY,61,0.25416666666666665,0.11792065663474692,0.3808353808353807,0.6327586206896554,0.8293543136190992,0.291196388261851,-0.7172755441554934,-0.6967896337894536
2018-08-12,MANILA CITY,58,0.24166666666666667,0.6041039671682626,0.21744471744471747,0.49482758620689665,0.833152468800868,0.35440180586907444,-0.7172755441554934,-0.6967896337894536
2018-08-19,MANILA CITY,68,0.2833333333333333,0.34582763337893296,0.2751842751842751,0.45517241379310347,0.8293543136190992,0.3882618510158013,-0.7509184544724025,-0.6603949384518164
2018-08-26,MANILA CITY,79,0.32916666666666666,0.11436388508891929,0.253071253071253,0.6431034482758621,0.759631036353771,0.291196388261851,-0.7172755441554934,-0.6967896337894536
2018-09-02,MANILA CITY,98,0.4083333333333333,0.13296853625170998,0.4398034398034398,0.6172413793103451,0.5697232772653283,0.0654627539503386,-0.45678743433429947,-0.889575876378338
2018-09-09,MANILA CITY,99,0.4125,0.27906976744186046,0.31203931203931207,0.5172413793103448,0.6975040694519804,0.35440180586907444,-0.6632733829897569,-0.7483771906046598
2018-09-16,MANILA CITY,129,0.5375,0.37811217510259915,0.3292383292383293,0.5465517241379313,0.6975040694519804,0.291196388261851,-0.695411280309673,-0.7186119615049984
2018-09-23,MANILA CITY,122,0.5083333333333333,0.2763337893296854,0.5245700245700247,0.5517241379310343,0.6161150298426478,0.033860045146726886,-0.8073724359982185,-0.5900421591634809
2018-09-30,MANILA CITY,151,0.6291666666666667,0.057455540355677154,0.48402948402948437,0.7637931034482757,0.5309278350515463,0.12866817155756208,-0.5666938767204172,-0.8239284253426292
2018-10-07,MANILA CITY,159,0.6625,0.24897400820793433,0.4520884520884522,0.5758620689655172,0.5075963103635377,0.22573363431151244,-0.8112679583206136,-0.5846745246736025
2018-10-14,MANILA CITY,189,0.7875,0.119562243502052,0.611793611793612,0.7379310344827588,0.42240911557243616,0.19413092550790068,-0.9999096975250265,-0.013438630711873081
2018-10-21,MANILA CITY,179,0.7458333333333333,0.058002735978112174,0.5687960687960689,0.5913793103448275,0.4612045577862182,0.291196388261851,-0.829720136676266,-0.5581796259215474
2018-10-28,MANILA CITY,104,0.43333333333333335,0.008481532147742818,0.5724815724815727,0.6258620689655177,0.2441671188279978,0.35440180586907444,-0.9396926207859084,-0.34202014332566866
2018-11-04,MANILA CITY,119,0.49583333333333335,0.12694938440492476,0.5036855036855036,0.6258620689655177,0.3760173629951168,0.4853273137697517,-0.6726251513366449,0.7399833821035143
2018-11-11,MANILA CITY,128,0.5333333333333333,0.012311901504787962,0.5294840294840295,0.5586206896551726,0.259631036353771,0.291196388261851,0.9012283419994114,0.4333445229571871
2018-11-18,MANILA CITY,137,0.5708333333333333,0.008207934336525308,0.5085995085995084,0.579310344827586,0.21323928377645138,0.291196388261851,-0.5584692188745204,-0.8295252446849842
2018-11-25,MANILA CITY,118,0.49166666666666664,0.037756497948016415,0.31572481572481587,0.5706896551724141,0.44167118827997803,0.41986455981941306,-0.999953926969049,-0.009599163462400308
2018-12-02,MANILA CITY,95,0.3958333333333333,0.005471956224350205,0.43120393120393113,0.5862068965517244,0.31768855127509493,0.32279909706546267,0.8660254037844384,-0.5000000000000004
2018-12-09,MANILA CITY,101,0.42083333333333334,0.017236662106703146,0.49140049140049114,0.5120689655172417,0.36028214867064545,0.32279909706546267,0.9551233988089903,0.2962081920669353
2018-12-16,MANILA CITY,75,0.3125,0.05280437756497948,0.3230958230958231,0.4362068965517243,0.4921323928377643,0.25959367945823925,0.9900482345416844,0.1407284380674135
2018-12-23,MANILA CITY,72,0.3,0.1359781121751026,0.1732186732186733,0.3913793103448275,0.5425935973955508,0.19413092550790068,-0.44853921401839536,-0.893763152903363
2018-12-30,MANILA CITY,80,0.3333333333333333,0.1015047879616963,0.06633906633906626,0.3293103448275862,0.7170374389582201,0.25959367945823925,0.43334452295718745,-0.9012283419994112
2019-01-13,MANILA CITY,55,0.22916666666666666,0.0035567715458276333,0.3783783783783783,0.29482758620689664,0.23250135648399345,0.3882618510158013,0.9396926207859084,0.3420201433256687
2019-01-20,MANILA CITY,99,0.4125,0.008207934336525308,0.3734643734643735,0.27068965517241383,0.1627780792186652,0.3882618510158013,0.7961076341406206,0.6051550502664782
