date,location,cases,cases_minmax,RAINFALL_minmax,TMAX_minmax,TMIN_minmax,RH_minmax,WIND_SPEED_minmax,WIND_DIR_X,WIND_DIR_Y,state,month,week_of_year,day_of_year,year,month_sin,month_cos,week_of_year_sin,week_of_year_cos,RAINFALL_minmax_roll_mean_4w,RAINFALL_minmax_lag_1w,RAINFALL_minmax_lag_2w,RAINFALL_minmax_lag_3w,RAINFALL_minmax_lag_4w,TMAX_minmax_roll_mean_4w,TMAX_minmax_lag_1w,TMAX_minmax_lag_2w,TMAX_minmax_lag_3w,TMAX_minmax_lag_4w,TMIN_minmax_roll_mean_4w,TMIN_minmax_lag_1w,TMIN_minmax_lag_2w,TMIN_minmax_lag_3w,TMIN_minmax_lag_4w,RH_minmax_roll_mean_4w,RH_minmax_lag_1w,RH_minmax_lag_2w,RH_minmax_lag_3w,RH_minmax_lag_4w,cases_minmax_roll_mean_4w,cases_minmax_lag_1w,cases_minmax_lag_2w,cases_minmax_lag_3w,cases_minmax_lag_4w,TMAX_x_RH,T_range
2016-04-17,MANILA CITY,22,0.0916666666666666,0.0054719562243502,0.977886977886978,0.9189655172413796,0.3952794357026586,0.4514672686230248,-0.6921431738704069,-0.721760228098362,Low,4,15,108,2016,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0.0061559507523939756,0.0082079343365253,0.0027359781121751,0.0082079343365253,0.0084815321477428,0.7963759213759217,0.8390663390663397,0.6523341523341524,0.7162162162162167,0.6093366093366093,0.6875000000000002,0.7017241379310345,0.5982758620689659,0.531034482758621,0.5913793103448275,0.3100244167118827,0.1782419967444383,0.329354313619099,0.3372219207813347,0.3255561584373306,0.10624999999999996,0.1083333333333333,0.1458333333333333,0.0791666666666666,0.0875,0.38653861280014284,0.058921460645598334
2016-04-24,MANILA CITY,27,0.1125,0.0082079343365253,0.9336609336609336,0.8517241379310346,0.1356483993488876,0.419864559819413,-0.6748177623013637,0.7379844088343467,Low,4,16,115,2016,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0.0061559507523939756,0.0054719562243502,0.0082079343365253,0.0027359781121751,0.0082079343365253,0.8507371007371008,0.977886977886978,0.8390663390663397,0.6523341523341524,0.7162162162162167,0.7676724137931037,0.9189655172413796,0.7017241379310345,0.5982758620689659,0.531034482758621,0.2596310363537709,0.3952794357026586,0.1782419967444383,0.329354313619099,0.3372219207813347,0.1145833333333333,0.0916666666666666,0.1083333333333333,0.1458333333333333,0.0791666666666666,0.12664961118569357,0.08193679572989898
2016-05-01,MANILA CITY,18,0.075,0.0106703146374829,0.8759213759213761,0.8293103448275865,0.3526858383071081,0.4514672686230248,-0.5748624492227397,-0.8182500623120251,Low,5,17,122,2016,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,0.008139534883720925,0.0082079343365253,0.0054719562243502,0.0082079343365253,0.0027359781121751,0.9066339066339069,0.9336609336609336,0.977886977886978,0.8390663390663397,0.6523341523341524,0.8254310344827589,0.8517241379310346,0.9189655172413796,0.7017241379310345,0.5982758620689659,0.26546391752577314,0.1356483993488876,0.3952794357026586,0.1782419967444383,0.329354313619099,0.09687499999999996,0.1125,0.0916666666666666,0.1083333333333333,0.1458333333333333,0.30892506475794607,0.04661103109378961
2016-05-08,MANILA CITY,23,0.0958333333333333,0.0082079343365253,1.0,0.9758620689655172,0.1861096039066738,0.548532731376975,-0.6688711591178838,0.7433783508418164,Low,5,18,129,2016,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.008139534883720925,0.0106703146374829,0.0082079343365253,0.0054719562243502,0.0082079343365253,0.9468673218673219,0.8759213759213761,0.9336609336609336,0.977886977886978,0.8390663390663397,0.8939655172413795,0.8293103448275865,0.8517241379310346,0.9189655172413796,0.7017241379310345,0.267430819316332,0.3526858383071081,0.1356483993488876,0.3952794357026586,0.1782419967444383,0.09374999999999997,0.075,0.1125,0.0916666666666666,0.1083333333333333,0.1861096039066738,0.024137931034482807
2016-05-15,MANILA CITY,18,0.075,0.0054719562243502,0.8697788697788703,0.9189655172413796,0.2634291915355398,0.419864559819413,-0.7608591805274462,-0.6489170265967006,Low,5,19,136,2016,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0.008139534883720927,0.0082079343365253,0.0106703146374829,0.0082079343365253,0.0054719562243502,0.9198402948402951,1.0,0.8759213759213761,0.9336609336609336,0.977886977886978,0.8939655172413795,0.9758620689655172,0.8293103448275865,0.8517241379310346,0.9189655172413796,0.2344682582745523,0.1861096039066738,0.3526858383071081,0.1356483993488876,0.3952794357026586,0.08958333333333333,0.0958333333333333,0.075,0.1125,0.0916666666666666,0.22912514448054336,-0.049186647462509336
2016-05-22,MANILA CITY,12,0.05,0.0725034199726402,0.7862407862407867,0.6327586206896554,0.6006511123168744,0.3227990970654626,-0.5802766062403056,-0.8144194621018295,Low,5,20,143,2016,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.02421340629274965,0.0054719562243502,0.0082079343365253,0.0106703146374829,0.0082079343365253,0.8829852579852583,0.8697788697788703,1.0,0.8759213759213761,0.9336609336609336,0.8392241379310347,0.9189655172413796,0.9758620689655172,0.8293103448275865,0.8517241379310346,0.35071893651654906,0.2634291915355398,0.1861096039066738,0.3526858383071081,0.1356483993488876,0.07395833333333332,0.075,0.0958333333333333,0.075,0.1125,0.47225640280442244,0.15348216555113137
2016-05-29,MANILA CITY,19,0.0791666666666666,0.1403556771545827,0.7776412776412781,0.6913793103448278,0.7287032013022247,0.3882618510158013,-0.5573104391288477,-0.8303042059618937,Low,5,21,150,2016,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.056634746922024595,0.0725034199726402,0.0054719562243502,0.0082079343365253,0.0106703146374829,0.8584152334152337,0.7862407862407867,0.8697788697788703,1.0,0.8759213759213761,0.8047413793103451,0.6327586206896554,0.9189655172413796,0.9758620689655172,0.8293103448275865,0.4447232772653282,0.6006511123168744,0.2634291915355398,0.1861096039066738,0.3526858383071081,0.07499999999999997,0.05,0.075,0.0958333333333333,0.075,0.5666696884819514,0.0862619672964503
2016-06-05,MANILA CITY,12,0.05,0.0703146374829001,0.733415233415234,0.7120689655172417,0.7129679869777533,0.3882618510158013,-0.5918725087624555,-0.8060315957648541,Low,6,22,157,2016,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.07216142270861829,0.1403556771545827,0.0725034199726402,0.0054719562243502,0.0082079343365253,0.7917690417690423,0.7776412776412781,0.7862407862407867,0.8697788697788703,1.0,0.7387931034482762,0.6913793103448278,0.6327586206896554,0.9189655172413796,0.9758620689655172,0.576437873033098,0.7287032013022247,0.6006511123168744,0.2634291915355398,0.1861096039066738,0.06354166666666665,0.0791666666666666,0.05,0.075,0.0958333333333333,0.5229015825868785,0.02134626789799221
2016-06-12,MANILA CITY,16,0.0666666666666666,0.2790697674418604,0.638820638820639,0.5827586206896556,0.7170374389582201,0.4514672686230248,-0.5418549085794403,-0.8404720447750575,Low,6,23,164,2016,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.14056087551299584,0.0703146374829001,0.1403556771545827,0.0725034199726402,0.0054719562243502,0.7340294840294845,0.733415233415234,0.7776412776412781,0.7862407862407867,0.8697788697788703,0.6547413793103452,0.7120689655172417,0.6913793103448278,0.6327586206896554,0.9189655172413796,0.6898399348887682,0.7129679869777533,0.7287032013022247,0.6006511123168744,0.2634291915355398,0.061458333333333295,0.05,0.0791666666666666,0.05,0.075,0.45805831481360515,0.05606201813098344
2016-06-19,MANILA CITY,17,0.0708333333333333,0.0703146374829001,0.7702702702702705,0.7879310344827586,0.5697232772653283,0.3544018058690744,-0.9998625445384374,-0.0165798681876972,Low,6,24,171,2016,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.14001367989056082,0.2790697674418604,0.0703146374829001,0.1403556771545827,0.0725034199726402,0.7300368550368554,0.638820638820639,0.733415233415234,0.7776412776412781,0.7862407862407867,0.693534482758621,0.5827586206896556,0.7120689655172417,0.6913793103448278,0.6327586206896554,0.6821079761258816,0.7170374389582201,0.7129679869777533,0.7287032013022247,0.6006511123168744,0.06666666666666662,0.0666666666666666,0.05,0.0791666666666666,0.05,0.43884090275842874,-0.017660764212488078
2016-06-26,MANILA CITY,17,0.0708333333333333,0.2093023255813953,0.685503685503686,0.7000000000000003,0.6975040694519804,0.2595936794582392,0.8295252446849842,-0.5584692188745204,Low,6,25,178,2016,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.15725034199726395,0.0703146374829001,0.2790697674418604,0.0703146374829001,0.1403556771545827,0.7070024570024573,0.7702702702702705,0.638820638820639,0.733415233415234,0.7776412776412781,0.6956896551724141,0.7879310344827586,0.5827586206896556,0.7120689655172417,0.6913793103448278,0.6743081931633206,0.5697232772653283,0.7170374389582201,0.7129679869777533,0.7287032013022247,0.0645833333333333,0.0708333333333333,0.0666666666666666,0.05,0.0791666666666666,0.47814161026315155,-0.014496314496314278
2016-07-03,MANILA CITY,18,0.075,0.106703146374829,0.6228501228501226,0.5810344827586208,0.7441671188279977,0.1941309255079006,-0.3942627243429508,-0.9189977715934214,Low,7,26,185,2016,-0.4999999999999998,-0.8660254037844388,-3.216245299353273e-16,-1.0,0.16634746922024618,0.2093023255813953,0.0703146374829001,0.2790697674418604,0.0703146374829001,0.6793611793611796,0.685503685503686,0.7702702702702705,0.638820638820639,0.733415233415234,0.6629310344827588,0.7000000000000003,0.7879310344827586,0.5827586206896556,0.7120689655172417,0.6821079761258817,0.6975040694519804,0.5697232772653283,0.7170374389582201,0.7129679869777533,0.0708333333333333,0.0708333333333333,0.0708333333333333,0.0666666666666666,0.05,0.4635045813830402,0.04181564009150185
2016-07-10,MANILA CITY,27,0.1125,0.6265389876880985,0.4668304668304671,0.4017241379310347,0.8602821486706456,0.5801354401805869,-0.734440971330458,-0.6786725717392543,Low,7,27,192,2016,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.2532147742818057,0.106703146374829,0.2093023255813953,0.0703146374829001,0.2790697674418604,0.6363636363636366,0.6228501228501226,0.685503685503686,0.7702702702702705,0.638820638820639,0.6176724137931037,0.5810344827586208,0.7000000000000003,0.7879310344827586,0.5827586206896556,0.7179191535539879,0.7441671188279977,0.6975040694519804,0.5697232772653283,0.7170374389582201,0.08229166666666665,0.075,0.0708333333333333,0.0708333333333333,0.0666666666666666,0.4016059170698348,0.06510632889943241
2016-07-17,MANILA CITY,32,0.1333333333333333,0.1781121751025991,0.7137592137592139,0.6224137931034481,0.7634291915355396,0.3227990970654626,-0.5418549085794403,-0.8404720447750575,Low,7,28,199,2016,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.28016415868673045,0.6265389876880985,0.106703146374829,0.2093023255813953,0.0703146374829001,0.6222358722358724,0.4668304668304671,0.6228501228501226,0.685503685503686,0.7702702702702705,0.576293103448276,0.4017241379310347,0.5810344827586208,0.7000000000000003,0.7879310344827586,0.7663456321215408,0.8602821486706456,0.7441671188279977,0.6975040694519804,0.5697232772653283,0.09791666666666665,0.1125,0.075,0.0708333333333333,0.0708333333333333,0.544904619511239,0.09134542065576579
2016-07-24,MANILA CITY,50,0.2083333333333333,0.2101231190150478,0.7014742014742014,0.5620689655172416,0.6161150298426478,0.3227990970654626,-0.1641868465688626,-0.9864292571764957,Medium,7,29,206,2016,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.28036935704514354,0.1781121751025991,0.6265389876880985,0.106703146374829,0.2093023255813953,0.6262285012285013,0.7137592137592139,0.4668304668304671,0.6228501228501226,0.685503685503686,0.5418103448275864,0.6224137931034481,0.4017241379310347,0.5810344827586208,0.7000000000000003,0.7459983722192077,0.7634291915355396,0.8602821486706456,0.7441671188279977,0.6975040694519804,0.13229166666666664,0.1333333333333333,0.1125,0.075,0.0708333333333333,0.4321887985751251,0.13940523595695975
2016-07-31,MANILA CITY,62,0.2583333333333333,0.0640218878248974,0.660933660933661,0.7758620689655171,0.6473141616928921,0.3544018058690744,-0.4325578879576473,-0.9016061632251742,Medium,7,30,213,2016,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.2696990424076607,0.2101231190150478,0.1781121751025991,0.6265389876880985,0.106703146374829,0.6357493857493859,0.7014742014742014,0.7137592137592139,0.4668304668304671,0.6228501228501226,0.5905172413793104,0.5620689655172416,0.6224137931034481,0.4017241379310347,0.5810344827586208,0.7217851329354313,0.6161150298426478,0.7634291915355396,0.8602821486706456,0.7441671188279977,0.17812499999999998,0.2083333333333333,0.1333333333333333,0.1125,0.075,0.427831718661887,-0.11492840803185611
2016-08-07,MANILA CITY,89,0.3708333333333333,0.1937072503419972,0.5737100737100737,0.5482758620689654,0.7400976668475309,0.5801354401805869,-0.7058715706786811,-0.7083398377245287,High,8,31,220,2016,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.16149110807113534,0.0640218878248974,0.2101231190150478,0.1781121751025991,0.6265389876880985,0.6624692874692875,0.660933660933661,0.7014742014742014,0.7137592137592139,0.4668304668304671,0.6271551724137931,0.7758620689655171,0.5620689655172416,0.6224137931034481,0.4017241379310347,0.6917390124796526,0.6473141616928921,0.6161150298426478,0.7634291915355396,0.8602821486706456,0.24270833333333328,0.2583333333333333,0.2083333333333333,0.1333333333333333,0.1125,0.4246014869997505,0.025434211641108262
2016-08-14,MANILA CITY,57,0.2375,0.99890560875513,0.108108108108108,0.3931034482758622,0.9883342376559956,0.6139954853273136,-0.779665947074937,-0.626195665085396,Medium,8,32,227,2016,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.36668946648426803,0.1937072503419972,0.0640218878248974,0.2101231190150478,0.1781121751025991,0.5110565110565111,0.5737100737100737,0.660933660933661,0.7014742014742014,0.7137592137592139,0.5698275862068967,0.5482758620689654,0.7758620689655171,0.5620689655172416,0.6224137931034481,0.7479652740097666,0.7400976668475309,0.6473141616928921,0.6161150298426478,0.7634291915355396,0.26875,0.3708333333333333,0.2583333333333333,0.2083333333333333,0.1333333333333333,0.10684694461145888,-0.2849953401677542
2016-08-21,MANILA CITY,76,0.3166666666666666,0.1720930232558139,0.4717444717444719,0.6103448275862073,0.8990775908844272,0.6455981941309255,-0.6632733829897569,-0.7483771906046598,High,8,33,234,2016,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.35718194254445956,0.99890560875513,0.1937072503419972,0.0640218878248974,0.2101231190150478,0.4536240786240786,0.108108108108108,0.5737100737100737,0.660933660933661,0.7014742014742014,0.581896551724138,0.3931034482758622,0.5482758620689654,0.7758620689655171,0.5620689655172416,0.8187059142702114,0.9883342376559956,0.7400976668475309,0.6473141616928921,0.6161150298426478,0.2958333333333333,0.2375,0.3708333333333333,0.2583333333333333,0.2083333333333333,0.42413488316906656,-0.1386003558417354
2016-08-28,MANILA CITY,107,0.4458333333333333,0.5510259917920657,0.4619164619164618,0.556896551724138,0.8719479110146497,0.6772009029345372,-0.5974852016253368,-0.8018799372965573,High,8,34,241,2016,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.47893296853625167,0.1720930232558139,0.99890560875513,0.1937072503419972,0.0640218878248974,0.4038697788697788,0.4717444717444719,0.108108108108108,0.5737100737100737,0.660933660933661,0.5271551724137933,0.6103448275862073,0.3931034482758622,0.5482758620689654,0.7758620689655171,0.8748643516006509,0.8990775908844272,0.9883342376559956,0.7400976668475309,0.6473141616928921,0.3427083333333333,0.3166666666666666,0.2375,0.3708333333333333,0.2583333333333333,0.40276709403133687,-0.0949800898076762
2016-09-04,MANILA CITY,1,0.0041666666666666,0.2339261285909712,0.540540540540541,0.6258620689655177,0.7129679869777533,0.4853273137697517,-0.4899911516442368,-0.8717274065385088,Low,9,35,248,2016,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0.4889876880984952,0.5510259917920657,0.1720930232558139,0.99890560875513,0.1937072503419972,0.3955773955773957,0.4619164619164618,0.4717444717444719,0.108108108108108,0.5737100737100737,0.5465517241379314,0.556896551724138,0.6103448275862073,0.3931034482758622,0.5482758620689654,0.8680819316332066,0.8719479110146497,0.8990775908844272,0.9883342376559956,0.7400976668475309,0.2510416666666666,0.4458333333333333,0.3166666666666666,0.2375,0.3708333333333333,0.3853881010690562,-0.08532152842497664
2016-09-11,MANILA CITY,97,0.4041666666666667,0.0738714090287277,0.660933660933661,0.6379310344827585,0.6085187194791101,0.3227990970654626,-0.4560109591016239,-0.889974159837923,High,9,36,255,2016,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.2577291381668946,0.2339261285909712,0.5510259917920657,0.1720930232558139,0.99890560875513,0.533783783783784,0.540540540540541,0.4619164619164618,0.4717444717444719,0.108108108108108,0.6077586206896555,0.6258620689655177,0.556896551724138,0.6103448275862073,0.3931034482758622,0.7731280520889852,0.7129679869777533,0.8719479110146497,0.8990775908844272,0.9883342376559956,0.2927083333333333,0.0041666666666666,0.4458333333333333,0.3166666666666666,0.2375,0.4021905050119917,0.023002626450902564
2016-09-18,MANILA CITY,0,0.0,0.1461012311901504,0.5073710073710075,0.6568965517241382,0.6587086272381983,0.419864559819413,-0.9848985399859496,0.1731325097534981,Low,9,37,262,2016,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0.25123119015047873,0.0738714090287277,0.2339261285909712,0.5510259917920657,0.1720930232558139,0.5426904176904178,0.660933660933661,0.540540540540541,0.4619164619164618,0.4717444717444719,0.6193965517241381,0.6379310344827585,0.6258620689655177,0.556896551724138,0.6103448275862073,0.7130358111774279,0.6085187194791101,0.7129679869777533,0.8719479110146497,0.8990775908844272,0.21354166666666663,0.4041666666666667,0.0041666666666666,0.4458333333333333,0.3166666666666666,0.3342096597658182,-0.1495255443531307
2016-09-25,MANILA CITY,119,0.4958333333333333,0.1187414500683994,0.4299754299754301,0.5051724137931033,0.7867607162235486,0.2257336343115124,-0.1998809944403451,-0.9798201814932874,High,9,38,269,2016,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0.14316005471956214,0.1461012311901504,0.0738714090287277,0.2339261285909712,0.5510259917920657,0.5347051597051599,0.5073710073710075,0.660933660933661,0.540540540540541,0.4619164619164618,0.6064655172413794,0.6568965517241382,0.6379310344827585,0.6258620689655177,0.556896551724138,0.6917390124796526,0.6587086272381983,0.6085187194791101,0.7129679869777533,0.8719479110146497,0.22604166666666664,0.0,0.4041666666666667,0.0041666666666666,0.4458333333333333,0.3382877772459976,-0.0751969838176732
